District,Area,YEAR,Max_Temp,Min_Temp,Rainfall, Humidity,Wind,Cloud,Sunshine,ALT
6,28185,1982,37.8,23,158.666666666667,67.3333333333333,1.06666666666667,3.7,6.5,37
7,107115,1982,37.5333333333333,24.2666666666667,184.666666666667,79,1.36666666666667,2.63333333333333,6.68735632183908,9
8,70235,1982,38.2333333333333,24.4333333333333,204.666666666667,75.3333333333333,3.86666666666667,4.53333333333333,6.1,7
9,54925,1982,36.3,25.1666666666667,168.333333333333,79.6666666666667,1.4,3.46666666666667,6.86222222222222,4
10,156405,1982,36.6,23.8,363,72.3333333333333,2.23333333333333,4.7,5.73333333333333,19
11,171555,1982,35.3,23.6333333333333,379.666666666667,77.6666666666667,1.26666666666667,4.26666666666667,6.0632183908046,6
12,103765,1982,39,24.5333333333333,168,71.3333333333333,2.1,3.23333333333333,6.87126436781609,14
13,21385,1982,35.1333333333333,25.4666666666667,205.666666666667,78.3333333333333,2.9,5,5.49195402298851,3
14,128290,1982,38.0666666666667,24.3,147.333333333333,72.6666666666667,2.16666666666667,3.06666666666667,7.46666666666667,20
15,26745,1982,36.6666666666667,24.5333333333333,226.666666666667,78,2.43333333333333,4.73333333333333,6.20123456790123,63
16,119240,1982,36.2,23.3333333333333,282.666666666667,75.3333333333333,1.56666666666667,4.2,7,34
17,626800,1982,35.7,22.8,703.666666666667,82.3333333333333,1.33333333333333,5.43333333333333,6.03333333333333,35
1,78875,1983,35.8,24.3333333333333,234,81,1.6,4.33333333333333,7.53333333333333,4
2,170155,1983,37.1666666666667,23.5666666666667,162.666666666667,73,1.5,3.5,7.03333333333333,20
3,275430,1983,34.5,23.7333333333333,353,78.6666666666667,4.83333333333333,4.83333333333333,6.33333333333333,6
4,280435,1983,35.1666666666667,24.1,192.666666666667,81.6666666666667,1.7,4.46666666666667,6.33333333333333,10
5,269945,1983,36.6,24.3666666666667,322,78.6666666666667,1.9,4.6,7.03333333333333,9
6,30850,1983,37.5,22.4333333333333,159,67,1.06666666666667,3.73333333333333,6.5,37
7,97285,1983,37.3666666666667,24.3333333333333,229.666666666667,76.6666666666667,0.966666666666667,2.53333333333333,6.68735632183908,9
8,75745,1983,39.2333333333333,24.3666666666667,188,74,3.86666666666667,4.46666666666667,7.13333333333333,7
9,50100,1983,36.6,24.4333333333333,274.333333333333,80.6666666666667,3.9,4.26666666666667,6.86222222222222,4
10,154770,1983,35.9666666666667,23.5333333333333,246.333333333333,73.6666666666667,2.2,4.93333333333333,5.96666666666667,19
11,153570,1983,34.9333333333333,23.9666666666667,374.333333333333,79,1.3,4.3,6.0632183908046,6
12,127625,1983,38.6666666666667,23.8,200,70,2.26666666666667,4.06666666666667,6.87126436781609,14
13,24295,1983,35.0333333333333,25,490,78.6666666666667,2.9,4.83333333333333,5.49195402298851,3
14,151915,1983,39.5666666666667,23.7,73.3333333333333,71,4.76666666666667,3.73333333333333,7.46666666666667,20
15,14655,1983,35.4,24.6,293.333333333333,75.3333333333333,1.53333333333333,4.36666666666667,6.20123456790123,63
16,127040,1983,36.3333333333333,22.2666666666667,214.666666666667,75.6666666666667,1.2,4.4,6.63333333333333,34
17,601690,1983,34.5666666666667,22.6,582.333333333333,81.3333333333333,1.1,5.4,6,35
1,98565,1984,35.5666666666667,24.7666666666667,470,85.6666666666667,1.7,5.7,6.16666666666667,4
2,188960,1984,38.0666666666667,24.0333333333333,325,78.6666666666667,1.66666666666667,4,5.83333333333333,20
3,320695,1984,35.3333333333333,24.0666666666667,382.666666666667,81.6666666666667,5.93333333333333,5.06666666666667,6.56666666666667,6
4,283695,1984,36.1333333333333,24.3,387,81.6666666666667,3.8,4.86666666666667,6.33333333333333,10
5,273800,1984,36.4,24.9,489.333333333333,79.6666666666667,1.8,5.13333333333333,6.13333333333333,9
6,34930,1984,37.7333333333333,23.3333333333333,265.333333333333,71.6666666666667,1.26666666666667,4.53333333333333,6.5,37
7,142295,1984,36.6666666666667,24.1666666666667,457.666666666667,79,1.8,4,6.68735632183908,9
8,122080,1984,38.6,24.7,381.666666666667,78,5.06666666666667,4.83333333333333,5.73333333333333,7
9,87730,1984,37.0666666666667,25.0333333333333,369,86,4.6,5.63333333333333,6.36666666666667,4
10,175745,1984,35.8666666666667,23.9333333333333,338.666666666667,79.3333333333333,2.36666666666667,5.5,5.03333333333333,19
11,182465,1984,35.2,24.2,538,81.3333333333333,2.1,4.93333333333333,6.0632183908046,6
12,138320,1984,41.3666666666667,24.7333333333333,247.333333333333,72.6666666666667,3.16666666666667,4.73333333333333,6.87126436781609,14
13,35425,1984,35.5666666666667,25.3666666666667,318.666666666667,83,3.96666666666667,5.1,5.49195402298851,3
14,143520,1984,40.2666666666667,24.8,143,73.3333333333333,3.43333333333333,4,5.93333333333333,20
15,17700,1984,35.6666666666667,21.5333333333333,374,77,1.7,4.66666666666667,6.20123456790123,63
16,152565,1984,36.7,23.3333333333333,550,78.6666666666667,2,4.66666666666667,6.03333333333333,34
